3.2486980E-01 1.7419E-01
3.2552090E-01 1.7204E-01
3.2617190E-01 1.6969E-01
3.2682290E-01 1.6808E-01
3.2747400E-01 1.6699E-01
3.2812500E-01 1.6584E-01
3.2877610E-01 1.6510E-01
3.2942710E-01 1.6440E-01
3.3007810E-01 1.6383E-01
3.3072920E-01 1.6361E-01
3.3138020E-01 1.6369E-01
3.3203130E-01 1.6393E-01
3.3268230E-01 1.6441E-01
3.3333340E-01 1.6505E-01
3.3398440E-01 1.6529E-01
3.3463540E-01 1.6558E-01
3.3528650E-01 1.6556E-01
3.3593750E-01 1.6597E-01
3.3658860E-01 1.6591E-01
3.3723960E-01 1.6572E-01
3.3789060E-01 1.6566E-01
3.3854170E-01 1.6561E-01
3.3919270E-01 1.6560E-01
3.3984380E-01 1.6560E-01
3.4049480E-01 1.6570E-01
3.4114590E-01 1.6580E-01
3.4179690E-01 1.6594E-01
3.4244790E-01 1.6605E-01
3.4309900E-01 1.6606E-01
3.4375000E-01 1.6638E-01
3.4440110E-01 1.6659E-01
3.4505210E-01 1.6670E-01
3.4570310E-01 1.6685E-01
3.4635420E-01 1.6691E-01
3.4700520E-01 1.6710E-01
3.4765630E-01 1.6716E-01
3.4830730E-01 1.6721E-01
3.4895840E-01 1.6726E-01
3.4960940E-01 1.6721E-01
3.5026040E-01 1.6726E-01
3.5091150E-01 1.6726E-01
3.5156250E-01 1.6717E-01
3.5221360E-01 1.6697E-01
3.5286460E-01 1.6673E-01
3.5351560E-01 1.6638E-01
3.5416670E-01 1.6556E-01
3.5481770E-01 1.6476E-01
3.5546880E-01 1.6344E-01
3.5611980E-01 1.6246E-01
3.5677090E-01 1.6113E-01
3.5742190E-01 1.5949E-01
3.5807290E-01 1.5802E-01
3.5872400E-01 1.5652E-01
3.5937500E-01 1.5510E-01
3.6002610E-01 1.5379E-01
3.6067710E-01 1.5281E-01
3.6132810E-01 1.5246E-01
3.6197920E-01 1.5234E-01
3.6263020E-01 1.5215E-01
3.6328130E-01 1.5209E-01
3.6393230E-01 1.5236E-01
3.6458340E-01 1.5239E-01
3.6523440E-01 1.5262E-01
3.6588540E-01 1.5264E-01
3.6653650E-01 1.5278E-01
3.6718750E-01 1.5302E-01
3.6783860E-01 1.5304E-01
3.6848960E-01 1.5341E-01
3.6914060E-01 1.5395E-01
3.6979170E-01 1.5465E-01
3.7044270E-01 1.5568E-01
3.7109380E-01 1.5697E-01
3.7174480E-01 1.5860E-01
3.7239590E-01 1.6044E-01
3.7304690E-01 1.6282E-01
3.7369790E-01 1.6527E-01
3.7434900E-01 1.6788E-01
3.7500000E-01 1.7058E-01
3.7565110E-01 1.7330E-01
3.7630210E-01 1.7592E-01
3.7695310E-01 1.7797E-01
3.7760420E-01 1.7965E-01
3.7825520E-01 1.8085E-01
3.7890630E-01 1.8191E-01
3.7955730E-01 1.8306E-01
3.8020840E-01 1.8426E-01
3.8085940E-01 1.8570E-01
3.8151040E-01 1.8744E-01
3.8216150E-01 1.8938E-01
3.8281250E-01 1.9134E-01
3.8346360E-01 1.9335E-01
3.8411460E-01 1.9545E-01
3.8476560E-01 1.9709E-01
3.8541670E-01 1.9875E-01
3.8606770E-01 1.9994E-01
3.8671880E-01 2.0091E-01
3.8736980E-01 2.0154E-01
3.8802090E-01 2.0149E-01
3.8867190E-01 2.0130E-01
3.8932290E-01 2.0072E-01
3.8997400E-01 2.0021E-01
3.9062500E-01 2.0013E-01
3.9127610E-01 2.0003E-01
3.9192710E-01 1.9988E-01
3.9257810E-01 1.9987E-01
3.9322920E-01 2.0001E-01
3.9388020E-01 1.9961E-01
3.9453130E-01 1.9953E-01
3.9518230E-01 1.9915E-01
3.9583340E-01 1.9912E-01
3.9648440E-01 1.9903E-01
3.9713540E-01 1.9874E-01
3.9778650E-01 1.9853E-01
3.9843750E-01 1.9842E-01
3.9908860E-01 1.9832E-01
3.9973960E-01 1.9827E-01
4.0039060E-01 1.9817E-01
4.0104170E-01 1.9817E-01
4.0169270E-01 1.9817E-01
4.0234380E-01 1.9821E-01
4.0299480E-01 1.9812E-01
4.0364590E-01 1.9826E-01
4.0429690E-01 1.9827E-01
4.0494790E-01 1.9817E-01
4.0559900E-01 1.9826E-01
4.0625000E-01 1.9799E-01
4.0690110E-01 1.9810E-01
4.0755210E-01 1.9835E-01
4.0820310E-01 1.9841E-01
4.0885420E-01 1.9884E-01
4.0950520E-01 1.9957E-01
4.1015630E-01 2.0046E-01
4.1080730E-01 2.0151E-01
4.1145840E-01 2.0275E-01
4.1210940E-01 2.0396E-01
4.1276040E-01 2.0521E-01
4.1341150E-01 2.0656E-01
4.1406250E-01 2.0717E-01
4.1471360E-01 2.0777E-01
4.1536460E-01 2.0772E-01
4.1601560E-01 2.0785E-01
4.1666670E-01 2.0772E-01
4.1731770E-01 2.0753E-01
4.1796880E-01 2.0742E-01
4.1861980E-01 2.0732E-01
4.1927090E-01 2.0745E-01
4.1992190E-01 2.0746E-01
4.2057290E-01 2.0742E-01
4.2122400E-01 2.0760E-01
4.2187500E-01 2.0775E-01
4.2252610E-01 2.0786E-01
4.2317710E-01 2.0782E-01
4.2382810E-01 2.0819E-01
4.2447920E-01 2.0836E-01
4.2513020E-01 2.0855E-01
4.2578130E-01 2.0857E-01
4.2643230E-01 2.0857E-01
4.2708340E-01 2.0871E-01
4.2773440E-01 2.0858E-01
4.2838540E-01 2.0843E-01
4.2903650E-01 2.0809E-01
4.2968750E-01 2.0746E-01
4.3033860E-01 2.0657E-01
4.3098960E-01 2.0520E-01
4.3164060E-01 2.0351E-01
4.3229170E-01 2.0153E-01
4.3294270E-01 1.9942E-01
4.3359380E-01 1.9680E-01
4.3424480E-01 1.9390E-01
4.3489590E-01 1.9090E-01
4.3554690E-01 1.8788E-01
4.3619790E-01 1.8547E-01
4.3684900E-01 1.8213E-01
4.3750000E-01 1.7848E-01
4.3815110E-01 1.7546E-01
4.3880210E-01 1.7283E-01
4.3945310E-01 1.7035E-01
4.4010420E-01 1.6845E-01
4.4075520E-01 1.6701E-01
4.4140630E-01 1.6593E-01
4.4205730E-01 1.6511E-01
4.4270840E-01 1.6440E-01
4.4335940E-01 1.6365E-01
4.4401040E-01 1.6373E-01
4.4466150E-01 1.6384E-01
4.4531250E-01 1.6440E-01
4.4596360E-01 1.6477E-01
4.4661460E-01 1.6526E-01
4.4726560E-01 1.6577E-01
4.4791670E-01 1.6580E-01
4.4856770E-01 1.6585E-01
4.4921880E-01 1.6590E-01
4.4986980E-01 1.6586E-01
4.5052090E-01 1.6590E-01
